doi,pmid,pmcid,title,year,authors,journal,abstract,mesh_terms,author_keywords,language,publication_types,scrape_date,source,query_label,status,found_via,relevance_score,annotation_score,is_seed,scibert_top_categories_by_similarity,scibert_top_pipeline_categories_by_similarity,scibert_analysis_date,relevance_status,relevance_source,category,pipeline_category,scibert_relevance,scibert_score,scibert_category,scibert_pipeline_category,kw_domain_inclusion,kw_domain_exclusion,kw_paper_types,kw_pipeline_categories,kw_tissue,kw_disease,kw_animal,kw_methods,kw_application_areas
10.1371/journal.pone.0291023,37682902,PMC10490896,Helicase-like transcription factor (HLTF)-deleted CDX/TME model of colorectal cancer increased transcription of oxidative phosphorylation genes and diverted glycolysis to boost S-glutathionylation in lymphatic intravascular metastatic niches.,2023,"['Martinez-Marin, D', 'Helmer, RA', 'Kaur, G', 'Washburn, RL', 'Martinez-Zaguilan, R', 'Sennone, SR', 'Dufour, JM', 'Chilton, BS']",PloS one,"Helicase-like transcription factor (HLTF) also known as SMARCA3, protects genome integrity. A tumor suppressor, HLTF is expressed in tumor cells but not in the tumor microenvironment (TME) in early-stage colorectal cancer (CRC). With disease progression, there is high concordance between epigenetic silencing of HLTF in CRC cells and negligible HLTF expression in the TME. We developed a cell line-derived xenograft (CDX) model and show for the first time that HLTF-deletion in cancer cells and the TME results in metabolic reprogramming that mitigates oxidative stress in lymphatic intravascular metastatic niches. The two metabolic pathways that derive energy from glucose-glycolysis and oxidative phosphorylation (OXPHOS)-are variously utilized by cancer cells depending upon the TME. HIF-1α, a master regulator of glycolysis, was eliminated from a role in reprogramming metabolism to satisfy CDX energetic requirements by RNAseq and spatial transcriptomics. Variability in the gut microbiome, with a putative role in altered metabolism, was also eliminated. HLTF-deleted cancer cells recovered from DNA damage at a transcriptomic level induction of DNA repair and OXPHOS genes linked to an amoeboid-associated phenotype at the tumor border (confocal microscopy). HLTF-deleted cancer and endothelial cells of lymphatic (PDPN) intravascular niches in the TME shared a site-specific protein S-glutathionylation signature (2D DIGE, MALDI-TOF/TOF mass spectrometry) for three glycolytic enzymes (PGK1 Cys379/380, PGAM1 Cys55, ENOA1 Cys119) that diverted glycolysis in support of continued glutathione biosynthesis. The collective absence of HLTF/Hltf from tumor and TME achieved redox homeostasis throughout the CDX and promoted metastasis.","['Humans', 'Animals', 'Oxidative Phosphorylation', 'Endothelial Cells', 'Tumor Microenvironment', 'Transcription Factors', 'Glycolysis', 'Cell Line', 'Disease Models, Animal', 'Colorectal Neoplasms', 'DNA-Binding Proteins']",[],eng,"['Journal Article', ""Research Support, Non-U.S. Gov't""]",2025-07-05T13:30:17.239389,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,"['Application', 'Application review, Tecnhical review', 'General omics review', 'Technical Methods, Application', 'computational analysis - review', 'computational analysis - method', 'Benchmarking', 'application review', 'application review, computational analysis - review']",[],2025-07-08,relevant,keyword_inclusion,['Application'],[],relevant_by_similarity,0.8407,Application,,True,False,[],[],['Gastrointestinal_colorectal'],"['Metabolic Disorder', 'Cancer (General)']",['Rodent'],"['other_methods', 'other_imaging', 'general_spatial_transcriptomics']",[]
10.1371/journal.pone.0297699,38412165,PMC10898731,A survey on the knowledge and attitudes of pharmacists towards the application of antimicrobial therapeutic drug monitoring and its challenges in Qatar.,2024,"['Alkhiyami, DI', 'Higazy, AS', 'Saad, MO']",PloS one,"Therapeutic drug monitoring (TDM) is an integral part of pharmaceutical care. Antimicrobials are amongst the most commonly monitored medications. Therefore, identifying the gaps in antimicrobial pharmacokinetics and TDM knowledge and skills among pharmacists is crucial to optimize TDM application.
What is the current knowledge, attitudes and perceived barriers of pharmacists in Qatar towards the application of antimicrobial TDM?
Cross-sectional survey.
The psychometric validation of the survey underwent 3 stages: domain identification and item generation, content validation, and pilot test. The survey was divided into 4 domains (participant characteristics, knowledge, attitudes, and perceived barriers). It was developed in Survey Monkey and distributed to all pharmacists in Hamad Medical Corporation (HMC) hospitals via email. Data was analyzed using IBM Statistical Package for the Social Sciences (SPSS). Categorical and quantitative variables were expressed as frequencies with percentages and medians with interquartile ranges, respectively. Mann-Whitney U-test was used to test the effect of demographic and professional parameters on the knowledge scores. P values less than 0.05 were considered significant.
Forty-nine responses were collected. The median age of respondents was 34 years and 51% of them were males. Most respondents were clinical pharmacists (47%). On average, 44% of knowledge questions were correct, whereas 32% were incorrect and 23% were not sure of the answer. The median knowledge score was 5 out of 10 (interquartile range 2.5-6). Participants with post-graduate degrees or prior pharmacokinetic training showed trends towards higher knowledge scores. Online pharmacokinetics calculators were the most frequently used dose adjustment method. The top perceived barriers for the implementation of antimicrobial TDM were lack of knowledge and lack of educational sessions.
Albeit pharmacists in Qatar had modest level of knowledge about antimicrobial TDM, they had positive attitudes towards TDM and its implications in the clinical practice. Future plans should include providing TDM-related education activities.","['Male', 'Humans', 'Adult', 'Female', 'Pharmacists', 'Qatar', 'Cross-Sectional Studies', 'Drug Monitoring', 'Health Knowledge, Attitudes, Practice', 'Surveys and Questionnaires', 'Anti-Infective Agents']",[],eng,['Journal Article'],2025-07-05T13:30:06.359004,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,[],[],2025-07-08,relevant,keyword_inclusion,['application review'],['Niche/Neighborhood/domain analysis'],low-relevance_by_similarity,0.5702,application review,,True,False,[],['Niche/Neighborhood/domain analysis'],[],[],['Other Animal'],[],[]
10.1371/journal.pone.0301213,38578814,PMC10997079,Physicochemical and antioxidant properties of Apis cerana honey from Lombok and Bali Islands.,2024,"['Huyop, F', 'Ullah, S', 'Abdul Wahab, R', 'Huda, N', 'Sujana, IGA', 'Saloko, S', 'Andriani, AASPR', 'Antara, NS', 'Gunam, IBW']",PloS one,"Limited honey production worldwide leads to higher market prices, thus making it prone to adulteration. Therefore, regular physicochemical analysis is imperative for ensuring authenticity and safety. This study describes the physicochemical and antioxidant properties of Apis cerana honey sourced from the islands of Lombok and Bali, showing their unique regional traits. A comparative analysis was conducted on honey samples from Lombok and Bali as well as honey variety from Malaysia. Moisture content was found slightly above 20% in raw honey samples from Lombok and Bali, adhering to the national standard (SNI 8664:2018) of not exceeding 22%. Both honey types displayed pH values within the acceptable range (3.40-6.10), ensuring favorable conditions for long-term storage. However, Lombok honey exhibited higher free acidity (78.5±2.14 meq/kg) than Bali honey (76.0±1.14 meq/kg), surpassing Codex Alimentarius recommendations (≤50 meq/kg). The ash content, reflective of inorganic mineral composition, was notably lower in Lombok (0.21±0.02 g/100) and Bali honey (0.14±0.01 g/100) compared to Tualang honey (1.3±0.02 g/100). Electric conductivity, indicative of mineral content, revealed Lombok and Bali honey with lower but comparable values than Tualang honey. Hydroxymethylfurfural (HMF) concentrations in Lombok (14.4±0.11 mg/kg) and Bali (17.6±0.25 mg/kg) were slightly elevated compared to Tualang honey (6.4±0.11 mg/kg), suggesting potential processing-related changes. Sugar analysis revealed Lombok honey with the highest sucrose content (2.39±0.01g/100g) and Bali honey with the highest total sugar content (75.21±0.11 g/100g). Both honeys exhibited lower glucose than fructose content, aligning with Codex Alimentarius guidelines. The phenolic content, flavonoids, and antioxidant activity were significantly higher in Lombok and Bali honey compared to Tualang honey, suggesting potential health benefits. Further analysis by LC-MS/MS-QTOF targeted analysis identified various flavonoids/flavanols and polyphenolic/phenolic acid compounds in Lombok and Bali honey. The study marks the importance of characterizing the unique composition of honey from different regions, ensuring quality and authenticity in the honey industry.","['Bees', 'Animals', 'Antioxidants', 'Honey', 'Indonesia', 'Chromatography, Liquid', 'Tandem Mass Spectrometry', 'Minerals', 'Flavonoids', 'Sugars']",[],eng,['Journal Article'],2025-07-05T13:30:01.818489,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,[],[],2025-07-08,relevant,keyword_inclusion,['Application'],[],low-relevance_by_similarity,0.5527000000000001,Application,,True,False,[],[],['Nervous System (Brain/CNS)'],['Autoimmune Disease'],[],['other_methods'],[]
10.1371/journal.pone.0302853,38768139,PMC11104622,Identification of ligand and receptor interactions in CKD and MASH through the integration of single cell and spatial transcriptomics.,2024,"['Moreno, J', 'Gluud, LL', 'Galsgaard, ED', 'Hvid, H', 'Mazzoni, G', 'Das, V']",PloS one,"Chronic Kidney Disease (CKD) and Metabolic dysfunction-associated steatohepatitis (MASH) are metabolic fibroinflammatory diseases. Combining single-cell (scRNAseq) and spatial transcriptomics (ST) could give unprecedented molecular disease understanding at single-cell resolution. A more comprehensive analysis of the cell-specific ligand-receptor (L-R) interactions could provide pivotal information about signaling pathways in CKD and MASH. To achieve this, we created an integrative analysis framework in CKD and MASH from two available human cohorts.
The analytical framework identified L-R pairs involved in cellular crosstalk in CKD and MASH. Interactions between cell types identified using scRNAseq data were validated by checking the spatial co-presence using the ST data and the co-expression of the communicating targets. Multiple L-R protein pairs identified are known key players in CKD and MASH, while others are novel potential targets previously observed only in animal models.
Our study highlights the importance of integrating different modalities of transcriptomic data for a better understanding of the molecular mechanisms. The combination of single-cell resolution from scRNAseq data, combined with tissue slide investigations and visualization of cell-cell interactions obtained through ST, paves the way for the identification of future potential therapeutic targets and developing effective therapies.","['Humans', 'Single-Cell Analysis', 'Renal Insufficiency, Chronic', 'Transcriptome', 'Ligands', 'Gene Expression Profiling', 'Cell Communication', 'Fatty Liver', 'Signal Transduction']",[],eng,['Journal Article'],2025-07-05T13:30:01.814610,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,"['application review', 'Application', 'Technical Methods, Application', 'computational analysis - method', 'computational analysis - review', 'Application review, Tecnhical review', 'General omics review', 'Benchmarking', 'application review, computational analysis - review']",[],2025-07-08,relevant,keyword_inclusion,"['application review', 'computational analysis - method']",[],relevant_by_similarity,0.8628,application review,,True,False,['computational analysis - method'],[],['Kidney'],['Metabolic Disorder'],['Human'],['general_spatial_transcriptomics'],[]
10.1371/journal.pone.0306770,38990916,PMC11239050,"Pooled prevalence, spatial variation and associated factors of HIV testing uptake among multiple sexual partners in Sub Saharan Africa: Spatial and multilevel analysis.",2024,"['Lealem, EB', 'Zeleke, EG', 'Andargie, BA', 'Wagnew, A']",PloS one,"Uptake of HIV testing is vital for the early diagnosis of HIV infection and initiation of treatment, which are used to eliminate the disease's progression and reduce HIV-related mortality. Even if determining HIV testing is imperative to prevent HIV/AIDS among multiple sexual partners who are at higher risk of sexually transmitted infections, most of the countries in Sub Saharan Africa did not fulfil the global targets of UNAIDS. Moreover there is a paucity of literature on spatial variation and factors associated with HIV testing among high-risk groups in SSA. This study aimed to assess the pooled prevalence, spatial variation and determinants of HIV testing uptake among multiple sexual partners in Sub Saharan Africa.
The Demographic and Health Surveys data conducted between 2011 and 2021 in 30 Sub-Saharan Africa countries was used to analyze total weighted sample of 56,210 multiple sexual partners. Exploratory spatial data analysis, with countries as the unit of analysis was conducted using ArcGIS V10.7.1 and Sat Scan V 10.1 soft wares. A multilevel binary logistic regression model was used to identify the factors associated with the HIV testing uptake. The Adjusted odds Ratio with a 95% confidence interval was reported to declare the strength of association and their statistical significance.
The spatial patterns of HIV testing uptake were found to be non-random. Primary clusters were identified around western and central sub- regions. Multiple sexual partners who were ever married, those attended primary level and above education, those from rich wealth status, aged above 24 years, having good HIV related knowledge, and exposed to media were positive association with HIV testing uptake. However, being male, having working status and living in rural area were negatively associated with HIV testing uptake. At the community-level, multiple sexual partners from communities in Eastern and southern sub regions, countries with upper middle income and countries with the survey year after 2014 were more likely to utilize HIV testing services compared with their counterparts.
In this study, the pooled prevalence of the HIV testing uptake among multiple sexual partners was found to be lower than the universal target and showed differences in HIV testing uptake across Sub-Saharan Africa region. Both individual and community-level factors affected HIV testing uptake among multiple sexual partners. Stakeholders should implement interventions to help increase the uptake of HIV testing among those risky groups in this region.","['Humans', 'Male', 'Sexual Partners', 'Adult', 'HIV Infections', 'Female', 'Prevalence', 'Africa South of the Sahara', 'HIV Testing', 'Young Adult', 'Adolescent', 'Middle Aged', 'Multilevel Analysis', 'Spatial Analysis', 'Sexual Behavior', 'Mass Screening']",[],eng,['Journal Article'],2025-07-05T13:29:56.699586,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,['application review'],[],2025-07-08,relevant,keyword_inclusion,['application review'],[],uncertain_by_similarity,0.6734,application review,,True,False,[],[],[],['Infectious Disease'],[],"['Immunofluorescence(IF)', 'other_methods']",[]
10.1371/journal.pone.0310995,39321166,PMC11423980,"Food craving, vitamin A, and menstrual disorders: A comprehensive study on university female students.",2024,"['Sen, LC', 'Jahan, I', 'Salekin, N', 'Shourove, JH', 'Rahman, M', 'Uddin, MJ', 'Zhang, C', 'H Hamer, D', 'Islam, GMR']",PloS one,"Menstrual disorders, influenced by dietary habits like high fat intake and low fruit and vegetable consumption, are a global public health issue. This study assessed the prevalence of dysmenorrhea, premenstrual syndrome (PMS), and irregular menstrual cycle (IMC) among female university students in Bangladesh, focusing on food cravings and low vitamin A intake as risk factors.
In this comprehensive study, data from randomly selected female university students were collected using a structured questionnaire. The associations were analyzed through chi-square tests and multivariable logistic regression, reported as adjusted odds ratios (AOR).
The most prevalent menstrual disorder was dysmenorrhea (68.3%) followed by PMS (33.8%), and IMC (24.3%). Food cravers for high-fat and sweet foods were likely to experience dysmenorrhea (AOR: 2.4, 95% CI: 1.5-3.9, P<0.001), suffer from PMS (AOR: 3.9, 95% CI: 2.3-6.6, P<0.001), and have IMC (AOR: 3.0, 95% CI: 1.6-5.3, P<0.001) vs. subjects who didn't. Subjects consuming vitamin A-rich plant foods had 40% (AOR: 0.6, 95% CI: 0.4-0.9, P < 0.01) and 60% (AOR: 0.4, 95% CI: 0.2-0.6, P<0.001) less likely suffering from dysmenorrhea and IMC vs. who didn't. Both underweight and overweight/obese subjects experienced more than 2-fold dysmenorrhea vs. normal-weight peers. The chance of IMC was nearly 3-fold among overweight/obese subjects. However, lower physical activity was associated with PMS and IMC whereas family history was associated with dysmenorrhea and PMS. Among the socio-demographic factors, maternal education, place of residence, and earlier menarche (≤12 years) were associated with dysmenorrhea while marital status was associated with IMC.
This study indicates that increasing the intake of vitamin A-rich plant foods and reducing high-fat, sweet foods can lower the risk of dysmenorrhea and IMC. Additionally, it highlights the need for regular exercise to mitigate the increased risk of PMS and IMC.","['Humans', 'Female', 'Students', 'Universities', 'Young Adult', 'Vitamin A', 'Adult', 'Dysmenorrhea', 'Adolescent', 'Craving', 'Menstruation Disturbances', 'Prevalence', 'Bangladesh', 'Surveys and Questionnaires', 'Risk Factors', 'Feeding Behavior', 'Premenstrual Syndrome']",[],eng,['Journal Article'],2025-07-05T13:29:52.280642,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,[],[],2025-07-08,relevant,keyword_inclusion,['application review'],[],low-relevance_by_similarity,0.5354,application review,,True,False,[],[],['Adipose Tissue'],['Normal/Healthy'],['Vegetal'],['Imaging_Mass_Cytometry(IMC)'],[]
10.1371/journal.pone.0312071,39453922,PMC11508054,Machine learning-based new classification for immune infiltration of gliomas.,2024,"['Yuan, F', 'Wang, Y', 'Yuan, L', 'Ye, L', 'Hu, Y', 'Cheng, H', 'Li, Y']",PloS one,"Glioma is a highly heterogeneous and poorly immunogenic malignant tumor, with limited efficacy of immunotherapy. The characteristics of the immunosuppressive tumor microenvironment (TME) are one of the important factors hindering the effectiveness of immunotherapy. Therefore, this study aims to reveal the immune microenvironment (IME) characteristics of glioma and predict different immune subtypes using machine learning methods, providing guidance for immune therapy in glioma.
We first performed unsupervised cluster analysis on the genes and arrays of 693 gliomas in CGGA database and 702 gliomas in TCGA database. Then establish and verify the classification model through Machine Learning (ML). Then, use DAVID to perform functional enrichment analysis for different immune subtypes. Next step, analyze the immune cell distribution, stemness maintenance, mesenchymal phenotype, neuronal phenotype, tumorigenic cytokines, molecular and clinical characteristics of different immune subtypes of gliomas.
Firstly, we divide the IME of gliomas in the CGGA database into four different subtypes, namely IM1, IM2, IM3, and IM4; similarly, the IME of gliomas in the TCGA database can also be divided into four different subtypes (IMA, IMB, IMC, and IMD). Next, based on ML, we developed a highly reliable model for predicting different immune subtypes of glioma. Then, we found that Monocytic lineage, Myeloid dendritic cells, NK cells and CD8 T cells had the highest enrichment in the IM1/IMD subtypes. Cytotoxic lymphocytes were highest expressed in the IM4/IMA subtypes. Next step, Enrichment analysis revealed that the IM1-IMD subtypes were mainly closely related to the production and secretion of IL-8 and TNF signaling pathway. The IM2-IMB subtypes were strongly associated with leukocyte activation and NK cell mediated cytotoxicity. The IM3-IMC subtypes were closely related to mitotic nuclear division and mitotic cell cycle process. The IM4-IMA subtypes were strongly associated with Central Nervous System (CNS) development and striated muscle tissue development. Afterwards, Single sample gene set enrichment analysis (ssGSEA) showed that stemness maintenance phenotypes were mainly enriched in the IM4/IMA subtypes; Neuronal phenotypes were closely associated with the IM2/IMB subtypes; and mesenchymal phenotypes and tumorigenic cytokines were highly correlated with the IM2 /IMB subtypes. Finally, we found that compared with patients in the IM2/IMB and IM4/IMA subtypes, the IM1/IMD and IM3/IMC subtypes have the highest proportion of GBM patients, the shortest average overall survival of patients and the lowest proportion of patients with IDH mutation and 1p36/19q13 co-deletion.
We developed a highly reliable model for predicting different immune subtypes of glioma by ML. Then, we comprehensively analyzed the immune infiltration, molecular and clinical features of different immune subtypes of gliomas and defined gliomas into four subtypes: immunogenic subtype, adaptive immune resistance subtype, mesenchymal subtype, and immune tolerance subtype, which represent different TMEs and different stages of tumor development.","['Humans', 'Glioma', 'Tumor Microenvironment', 'Machine Learning', 'Brain Neoplasms', 'Cluster Analysis', 'Gene Expression Regulation, Neoplastic']",[],eng,['Journal Article'],2025-07-05T13:29:52.277124,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,"['Application', 'computational analysis - method', 'Technical Methods, Application', 'computational analysis - review', 'Application review, Tecnhical review', 'General omics review', 'application review', 'Benchmarking']",[],2025-07-08,relevant,keyword_inclusion,['Application'],['Label separation/pattern extraction - ML'],relevant_by_similarity,0.8146,Application,,True,False,[],['Label separation/pattern extraction - ML'],"['Nervous System (Brain/CNS)', 'Blood/Immune System', 'Embryonic/Developmental Stage', 'Other Tissue/Organ']",['Cancer (General)'],['Human'],['Imaging_Mass_Cytometry(IMC)'],[]
10.1371/journal.pone.0314057,39883736,PMC11781618,Developing and validating a HEalthCare NAvigation Competency (HECNAC) Scale for refugees in the United States.,2025,"['Yeo, S', 'Lee, I', 'Ehiri, J', 'Magrath, P', 'Ernst, K', 'Kim, YR', 'Alaofè, H']",PloS one,"The complex healthcare system in the United States (US) poses significant challenges for people, particularly minorities such as refugees. Refugees often encounter additional layers of challenges to healthcare navigation due to unfamiliarity with the system, limited health literacy, and language barriers. Despite their challenges, it is difficult to identify the gaps as few tools exist to measure navigation competency among this population and many conventional tools assume English proficiency, making them inadequate for refugees and other immigrants. To address this gap, this study developed and validated a HEalthCare NAvigation Competency (HECNAC) Scale tailored to refugees' needs. The scale development process followed three phases: domain identification through a literature review and stakeholder interviews (n = 15), content validation through the Delphi method (2 rounds, n = 12), and face validity assessment via cognitive interviews (2 rounds, n = 4). Based on a literature review and stakeholder interviews, the initial version of the scale was developed, including ten domains and 47 items. An introductory email concerning the scale and the Delphi process was subsequently sent to 21 eligible experts, including staff from refugee resettlement agencies, health care providers serving refugee communities, and refugees. Twelve experts completed the two rounds of the Delphi, resulting in a consensus on 39 items. After conducting cognitive interviews with 4 Afghan refugees, the scale was finalized with ten domains and 35 items. The finalized scale captures multifaceted aspects of healthcare navigation crucial for refugees, organized into domains such as health system knowledge, insurance, making an appointment, transportation, preparing for a visit, in the clinic, interpretation, medicine, medical bills, and preventive care. Overall, the HECNAC Scale represents a significant step towards understanding and assessing refugees' competencies in navigating the US healthcare system. It has the potential to guide tailored interventions and standardized training curricula and ultimately mitigate persistent barriers faced by refugees in accessing healthcare services.","['Refugees', 'Humans', 'United States', 'Patient Navigation', 'Female', 'Male', 'Delphi Technique', 'Health Services Accessibility', 'Surveys and Questionnaires', 'Adult', 'Communication Barriers', 'Health Literacy', 'Middle Aged']",[],eng,['Journal Article'],2025-07-05T13:29:42.777821,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,[],[],2025-07-08,relevant,keyword_inclusion,"['application review', 'Review']",['Niche/Neighborhood/domain analysis'],low-relevance_by_similarity,0.6237,application review,,True,False,['Review'],['Niche/Neighborhood/domain analysis'],['Embryonic/Developmental Stage'],[],[],[],[]
10.1371/journal.pone.0317115,40036264,PMC11878925,"Deciphering ovarian cancer heterogeneity through spatial transcriptomics, single-cell profiling, and copy number variations.",2025,"['Li, S', 'Wang, Z', 'Huang, HD']",PloS one,"High-grade serous ovarian carcinoma (HGSOC) poses a formidable clinical challenge due to multidrug resistance (MDR) caused by tumor heterogeneity. To elucidate the intricate mechanisms underlying HGSOC heterogeneity, we conducted a comprehensive analysis of five single-cell transcriptomes and eight spatial transcriptomes derived from eight HGSOC patients. This study provides a comprehensive view of tumor heterogeneity across the spectrum of gene expression, copy number variation (CNV), and single-cell profiles. Our CNV analysis revealed intratumor heterogeneity by identifying distinct tumor clones, illuminating their evolutionary trajectories and spatial relationships. We further explored the homogeneity and heterogeneity of CNV across tumors to pinpoint the origin of heterogeneity. At the cellular level, single-cell RNA sequencing (scRNA seq) analysis identified three meta-programs that delineate the functional profile of tumor cells. The communication networks between tumor cell clusters exhibited unique patterns associated with the meta-programs governing these clusters. Notably, the ligand-receptor pair MDK - NCL emerged as a highly enriched interaction in tumor cell communication. To probe the functional significance of this interaction, we induced NCL overexpression in the SOVK3 cell line and observed enhanced tumor cell proliferation. These findings indicate that the MDK - NCL interaction plays a crucial role in promoting HGSOC tumor growth and may represent a promising therapeutic target. In conclusion, this study comprehensively unravels the multifaceted nature of HGSOC heterogeneity, providing potential therapeutic strategies for this challenging malignancy.","['Humans', 'Female', 'Ovarian Neoplasms', 'DNA Copy Number Variations', 'Single-Cell Analysis', 'Transcriptome', 'Gene Expression Profiling', 'Gene Expression Regulation, Neoplastic', 'Cell Line, Tumor', 'Genetic Heterogeneity', 'Cystadenocarcinoma, Serous']",[],eng,['Journal Article'],2025-07-05T13:29:42.773919,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,"['Application', 'Application review, Tecnhical review', 'General omics review', 'computational analysis - review', 'Technical Methods, Application', 'computational analysis - method', 'Benchmarking', 'application review', 'application review, computational analysis - review']",[],2025-07-08,relevant,keyword_inclusion,['Application'],['Cell-Cell Interaction'],relevant_by_similarity,0.9133,Application,,True,False,[],['Cell-Cell Interaction'],['Reproductive'],['Cancer (General)'],['Human'],"['other_methods', 'general_spatial_transcriptomics', 'Single-cell_RNA-seq(scRNA-seq)']",[]
10.1371/journal.pone.0326051,40493628,PMC12151425,Dermal formulation based on carbopol and Gum Arabic improves skin retention of indomethacin.,2025,"['Otake, H', 'Fumihiko, O', 'Nakazawa, Y', 'Misra, M', 'Tsubaki, M', 'Kawasaki, N', 'Nagai, N']",PloS one,"Top-down approaches efficiently convert hydrophobic drugs into nanoparticles, and the selection of appropriate additives is critical for successful nanoparticle formulation. Methylcellulose is an additive capable of reducing the drug particle size to less than 200 nm using the wet bead milling method, a breakdown method, and a dermal gel containing indomethacin (IMC) nanocrystal formulated with methylcellulose, which achieved high skin absorption. In this study, we focused on gum arabic (GA) as an alternative additive to methylcellulose and demonstrated whether formulations (carbopol gels) containing IMC nanocrystals with GA for dermal application (IMC-NP@GCgel) enhanced the local and systemic absorption of IMC. The particle size was significantly reduced by bead milling with GA, and the mean particle size of the IMC-NP@GCgel was 40-200 nm. The drug release and skin permeability from IMC-NP@GCgel was higher than those from carbopol gels containing the IMC microcrystals (mean particle size was 15.6 µm, IMC-MP@GCgel). In addition, IMC levels in the skin tissue of rats treated with the IMC-NP@GCgel were higher than those of rats treated with the IMC-MP@GCgel. However, the plasma IMC levels did not differ between the IMC-MP@GCgel- and IMC-NP@GCgel-treated rats. We successfully designed IMC nanocrystals using GA instead of methylcellulose. Moreover, we found that the addition of GA supported the absorption of IMC nanocrystals and enhanced the skin retention of the drug without increasing plasma IMC levels. These results provide useful information for the development of dermal formulations based on nanocrystals.","['Gum Arabic', 'Animals', 'Indomethacin', 'Rats', 'Skin', 'Skin Absorption', 'Nanoparticles', 'Administration, Cutaneous', 'Particle Size', 'Male', 'Rats, Sprague-Dawley', 'Drug Liberation', 'Methylcellulose', 'Drug Compounding', 'Acrylic Resins']",[],eng,['Journal Article'],2025-07-05T13:29:33.411972,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,[],[],2025-07-08,relevant,keyword_inclusion,['application review'],[],low-relevance_by_similarity,0.5405,application review,,True,False,[],[],"['Blood/Immune System', 'Embryonic/Developmental Stage', 'Skin']",[],['Rodent'],['Imaging_Mass_Cytometry(IMC)'],[]
10.1373/jalm.2018.027797,31639692,,Clinical Utility of Mutant Antibody-Based Assays for Determination of Internally Cleaved and Intact Forms of Free Prostate-Specific Antigen.,2019,"['Khan, MFL', 'Soikkeli, M', 'Routila, E', 'Krannila, S', 'Terävä, J', 'Taimen, P', 'Boström, PJ', 'Pettersson, K']",The journal of applied laboratory medicine,"Subforms of prostate-specific antigen (PSA) have been a subject of intensive research, and use of multikallikrein immunoassays can add clinical value to the early detection of prostate cancer, overcoming known limitations of PSA. In this study, we evaluated mutant 4D4 (L3-2) antibody-assisted assay constructs against reference wild-type (wt)-4D4-based assays for determination of intact PSA (iPSA) and nicked PSA (nPSA) in plasma samples.
Perioperative plasma samples obtained from 105 men who underwent biopsy (73 cancer, 32 noncancer) were analyzed with sandwich immunoassays for total PSA (tPSA), free PSA (fPSA), iPSA (3 constructs), and measured nPSA (2 constructs). Calculated nPSA (CN) was obtained from total fPSA - iPSA.
Mutant-assisted iPSA assays measured lower concentrations than the reference in both patient groups. CN separated the 2 groups with the iPSA using the mutant for capture (I-MC) performing the best (<i>P</i> = 0.008). In prostate volume group > median, only measured nPSA provided significant discrimination [area under the curve (AUC), 0.71; <i>P</i> = 0.016] but equally using mutant and wt antibodies. In the whole cohort, all ratios to tPSA performed well (AUC, 0.819-0.870; <i>P</i> ≤ 0.0001) with CN based on I-MC scoring highest (AUC, 0.870). Importantly, in the ≤ median volume group, the I-MC/F and CN(I-MC)/T ratios stand out as the best performing parameters (AUC, 0.825 and 0.861; <i>P</i> = 0.001 and <i>P</i> = 0.0003, respectively).
The new assay construct using the mutant 4D4 (L3-2) as a capture provides clear improvement in separating cancer from noncancer in all subgroups analyzed but especially in patients with prostate volume ≤ median.<b>Clinical Trial Registration:</b> ClinicalTrials.gov Identifier NCT01864135.","['Aged', 'Early Detection of Cancer', 'Humans', 'Immunoassay', 'Male', 'Middle Aged', 'Prostate', 'Prostate-Specific Antigen', 'Prostatic Neoplasms', 'Tissue Kallikreins']",[],eng,"['Clinical Trial', 'Journal Article', ""Research Support, Non-U.S. Gov't""]",2025-07-05T13:30:50.797163,PubMed,enhanced_query,uncurated_new,enhanced_query,,1,False,"['Application', 'Technical Methods, Application', 'application review']",[],2025-07-08,relevant,keyword_pipeline,['Application'],['Preprocessing'],uncertain_by_similarity,0.6908000000000001,Application,,False,False,[],['Preprocessing'],"['Prostate', 'Blood/Immune System']",['Cancer (General)'],['Human'],[],[]
